<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160706,074500,1.1045900,1.1049300,1.1040000,1.1048900,8050
20160706,080000,1.1048900,1.1053100,1.1046000,1.1052000,7496
20160706,081500,1.1052900,1.1058000,1.1049000,1.1054100,10531
20160706,083000,1.1053000,1.1058000,1.1047000,1.1050200,9162
20160706,084500,1.1050300,1.1053700,1.1044000,1.1053500,11085
20160706,090000,1.1053300,1.1056100,1.1047000,1.1053900,12719
20160706,091500,1.1053700,1.1055000,1.1045000,1.1049000,15971
20160706,093000,1.1048900,1.1060900,1.1047000,1.1058800,16259
20160706,094500,1.1058800,1.1064700,1.1052000,1.1056100,17890
20160706,100000,1.1056200,1.1066500,1.1052000,1.1063700,18242
20160706,101500,1.1064600,1.1070800,1.1054000,1.1063800,24774
20160706,103000,1.1063900,1.1070000,1.1052000,1.1064000,27944
20160706,104500,1.1064400,1.1073300,1.1061700,1.1071100,21811
20160706,110000,1.1070200,1.1073100,1.1058000,1.1064500,19604
20160706,111500,1.1065100,1.1080000,1.1060000,1.1064100,24030
20160706,113000,1.1065000,1.1072300,1.1060000,1.1066500,22394
20160706,114500,1.1066800,1.1070000,1.1044000,1.1047300,23927
20160706,120000,1.1047400,1.1060000,1.1043000,1.1055900,23522
20160706,121500,1.1055500,1.1060000,1.1042000,1.1044200,24364
20160706,123000,1.1044000,1.1055600,1.1042100,1.1055200,19796
20160706,124500,1.1055500,1.1057100,1.1047000,1.1052400,19149
20160706,130000,1.1052100,1.1064400,1.1047000,1.1056900,20535
20160706,131500,1.1056200,1.1063000,1.1054000,1.1059100,21316
20160706,133000,1.1059100,1.1062200,1.1054000,1.1059800,19839
20160706,134500,1.1059600,1.1073200,1.1055500,1.1070100,22018
20160706,140000,1.1070100,1.1073900,1.1062000,1.1066600,20010
20160706,141500,1.1066900,1.1074500,1.1061000,1.1069100,23199
20160706,143000,1.1069200,1.1069800,1.1053000,1.1056700,19098
20160706,144500,1.1056500,1.1065200,1.1051000,1.1064000,16508
20160706,150000,1.1064500,1.1064700,1.1050000,1.1052800,18703
20160706,151500,1.1053600,1.1070400,1.1051000,1.1069000,22133
20160706,153000,1.1069200,1.1082300,1.1067000,1.1071400,23124
20160706,154500,1.1070600,1.1090000,1.1067000,1.1081700,24870
20160706,160000,1.1082100,1.1084600,1.1070000,1.1073900,21101
20160706,161500,1.1073900,1.1080000,1.1068000,1.1077200,18402
20160706,163000,1.1077200,1.1084800,1.1074000,1.1079600,22465
20160706,164500,1.1079300,1.1084100,1.1070000,1.1073200,23320
20160706,170000,1.1072800,1.1080000,1.1064000,1.1067000,21885
20160706,171500,1.1067400,1.1068300,1.1039000,1.1042000,32880
20160706,173000,1.1042000,1.1057800,1.1028300,1.1052900,31478
20160706,174500,1.1053300,1.1061200,1.1048000,1.1051500,22861
20160706,180000,1.1050700,1.1071900,1.1043000,1.1070300,29044
20160706,181500,1.1070300,1.1078200,1.1061000,1.1077700,28514
20160706,183000,1.1077700,1.1084600,1.1065000,1.1069800,25248
20160706,184500,1.1070400,1.1085700,1.1069000,1.1075900,25350
20160706,190000,1.1076700,1.1080000,1.1067000,1.1075500,21590
20160706,191500,1.1075200,1.1095700,1.1071000,1.1088000,27494
20160706,193000,1.1085700,1.1096400,1.1082000,1.1084100,23130
20160706,194500,1.1084800,1.1094100,1.1083000,1.1088200,18520
20160706,200000,1.1088400,1.1092300,1.1082000,1.1089100,12507
20160706,201500,1.1089400,1.1097400,1.1084500,1.1094900,14516
20160706,203000,1.1095100,1.1095300,1.1082000,1.1088200,12459
20160706,204500,1.1088100,1.1095100,1.1084000,1.1091200,11803
20160706,210000,1.1091000,1.1095500,1.1082000,1.1086200,15715
20160706,211500,1.1094200,1.1099100,1.1085700,1.1095700,22091
20160706,213000,1.1095800,1.1107700,1.1091800,1.1098900,14800
20160706,214500,1.1099600,1.1106300,1.1096000,1.1103300,12922
20160706,220000,1.1104000,1.1104500,1.1092000,1.1103500,13187
20160706,221500,1.1103500,1.1108600,1.1099000,1.1106100,11303
20160706,223000,1.1105900,1.1111600,1.1101000,1.1105600,13800
20160706,224500,1.1105300,1.1106900,1.1096000,1.1100100,10547
20160706,230000,1.1100000,1.1107000,1.1094000,1.1101000,13000
20160706,231500,1.1101500,1.1103400,1.1096000,1.1101200,9353
20160706,233000,1.1101200,1.1103200,1.1094000,1.1097000,6182
20160706,234500,1.1096600,1.1101200,1.1094000,1.1097400,5554
20160707,000000,1.1097300,1.1100900,1.1094000,1.1099900,10151
20160707,001500,1.1101200,1.1104000,1.1096000,1.1100400,2086
20160707,003000,1.1101000,1.1102800,1.1093000,1.1098600,2947
20160707,004500,1.1098600,1.1102000,1.1093000,1.1096200,2091
20160707,010000,1.1096200,1.1101100,1.1090000,1.1094500,2702
20160707,011500,1.1094600,1.1099500,1.1092000,1.1096400,11496
20160707,013000,1.1097200,1.1099600,1.1091000,1.1095800,6367
20160707,014500,1.1096000,1.1097900,1.1088000,1.1090700,9629
20160707,020000,1.1090600,1.1097800,1.1088000,1.1094400,7463
20160707,021500,1.1094600,1.1095900,1.1086000,1.1089200,7424
20160707,023000,1.1089500,1.1095300,1.1086500,1.1093900,8010
20160707,024500,1.1094200,1.1101200,1.1092600,1.1095600,8418
20160707,030000,1.1095600,1.1098100,1.1090000,1.1096800,8676
20160707,031500,1.1096400,1.1097000,1.1088000,1.1091000,13986
20160707,033000,1.1091000,1.1093700,1.1085000,1.1088700,10998
20160707,034500,1.1088800,1.1092800,1.1086000,1.1090300,10277
20160707,040000,1.1091000,1.1091700,1.1083000,1.1088200,13804
20160707,041500,1.1088200,1.1093700,1.1085000,1.1091900,10836
20160707,043000,1.1092300,1.1093800,1.1085000,1.1087600,10966
20160707,044500,1.1086000,1.1092200,1.1071000,1.1079000,19810
20160707,050000,1.1078000,1.1089500,1.1077000,1.1085100,13669
20160707,051500,1.1085100,1.1090600,1.1080000,1.1089700,12571
20160707,053000,1.1088000,1.1090300,1.1082000,1.1086700,9255
20160707,054500,1.1086700,1.1089000,1.1082500,1.1087600,7062
20160707,060000,1.1087500,1.1087700,1.1078000,1.1086500,9888
20160707,061500,1.1086500,1.1091500,1.1084500,1.1090000,9212
20160707,063000,1.1091100,1.1092000,1.1084900,1.1091400,5698
20160707,064500,1.1091000,1.1094000,1.1084600,1.1093200,6385
20160707,070000,1.1092000,1.1096300,1.1085100,1.1096000,6885
20160707,071500,1.1096100,1.1106500,1.1086000,1.1101700,12858
20160707,073000,1.1102400,1.1103300,1.1083700,1.1103000,11240
20160707,074500,1.1103000,1.1106600,1.1083400,1.1106300,11861
20160707,080000,1.1106200,1.1107200,1.1085600,1.1101600,7910
20160707,081500,1.1101700,1.1102300,1.1087800,1.1094200,10123
20160707,083000,1.1094600,1.1101000,1.1087600,1.1094500,10886
20160707,084500,1.1089500,1.1098400,1.1088900,1.1090800,13065
20160707,090000,1.1091700,1.1097500,1.1087000,1.1089900,12265
20160707,091500,1.1089700,1.1093100,1.1082000,1.1088300,17060
20160707,093000,1.1088300,1.1090500,1.1081000,1.1085900,15201
20160707,094500,1.1085800,1.1092000,1.1079000,1.1082900,15950
20160707,100000,1.1082700,1.1084300,1.1073000,1.1076600,18006
20160707,101500,1.1077500,1.1090000,1.1075800,1.1080700,21624
20160707,103000,1.1081600,1.1083100,1.1071000,1.1075000,18622
20160707,104500,1.1075800,1.1077300,1.1065000,1.1071500,18752
20160707,110000,1.1071500,1.1080000,1.1060000,1.1063200,19519
20160707,111500,1.1063100,1.1071400,1.1055000,1.1066000,24258
20160707,113000,1.1066000,1.1083200,1.1064000,1.1082900,20348
20160707,114500,1.1082500,1.1091000,1.1080000,1.1083900,20854
20160707,120000,1.1084800,1.1090000,1.1079100,1.1080600,18647
20160707,121500,1.1081500,1.1083400,1.1072000,1.1082000,19179
20160707,123000,1.1082100,1.1083400,1.1074000,1.1081800,17971
20160707,124500,1.1082100,1.1090900,1.1079000,1.1086500,17247
20160707,130000,1.1087500,1.1101300,1.1084000,1.1092700,21334
20160707,131500,1.1092500,1.1093300,1.1084000,1.1089300,17705
20160707,133000,1.1090200,1.1095700,1.1081000,1.1083100,22968
20160707,134500,1.1084200,1.1084400,1.1078000,1.1083200,15663
20160707,140000,1.1083400,1.1086200,1.1077000,1.1082500,16280
20160707,141500,1.1082600,1.1085600,1.1074000,1.1082200,18092
20160707,143000,1.1082200,1.1090000,1.1074000,1.1078500,16231
20160707,144500,1.1077800,1.1081700,1.1071000,1.1075900,17853
20160707,150000,1.1076100,1.1080000,1.1069000,1.1073800,17858
20160707,151500,1.1073800,1.1087900,1.1068000,1.1076500,19612
20160707,153000,1.1072600,1.1090000,1.1069700,1.1081700,24352
20160707,154500,1.1081800,1.1086400,1.1066600,1.1076100,26616
20160707,160000,1.1075700,1.1090000,1.1071400,1.1086800,24427
20160707,161500,1.1086000,1.1095500,1.1080000,1.1088100,21732
20160707,163000,1.1087900,1.1095900,1.1082000,1.1085000,19653
20160707,164500,1.1085300,1.1097500,1.1082000,1.1088300,25003
20160707,170000,1.1088300,1.1100000,1.1085000,1.1095500,24048
20160707,171500,1.1094900,1.1096300,1.1064000,1.1069800,30093
20160707,173000,1.1069600,1.1080000,1.1067000,1.1075600,22996
20160707,174500,1.1076300,1.1077900,1.1064000,1.1071400,23797
20160707,180000,1.1070900,1.1081500,1.1068000,1.1070000,26119
20160707,181500,1.1070700,1.1076200,1.1062000,1.1064100,25210
20160707,183000,1.1065600,1.1070000,1.1057000,1.1064300,23462
20160707,184500,1.1064300,1.1070000,1.1058000,1.1067000,20163
20160707,190000,1.1067100,1.1070000,1.1059000,1.1064200,16628
20160707,191500,1.1064300,1.1066000,1.1056000,1.1065200,13903
20160707,193000,1.1065200,1.1066600,1.1055000,1.1064800,16600
20160707,194500,1.1065200,1.1067500,1.1056000,1.1059800,13057
20160707,200000,1.1059800,1.1064700,1.1052600,1.1064000,15659
20160707,201500,1.1064000,1.1064000,1.1052000,1.1054500,17400
20160707,203000,1.1055300,1.1063200,1.1053000,1.1058500,12531
20160707,204500,1.1058000,1.1063400,1.1055000,1.1059600,11266
20160707,210000,1.1060500,1.1062100,1.1052000,1.1056800,10215
20160707,211500,1.1056600,1.1060500,1.1050000,1.1053200,11163
20160707,213000,1.1053400,1.1058600,1.1050000,1.1056700,10803
20160707,214500,1.1056600,1.1061600,1.1054000,1.1060600,8210
20160707,220000,1.1061200,1.1062200,1.1052000,1.1055000,10641
20160707,221500,1.1054100,1.1057000,1.1051000,1.1056500,8990
20160707,223000,1.1056500,1.1058000,1.1050000,1.1055100,8100
20160707,224500,1.1055100,1.1058500,1.1052000,1.1057800,7325
20160707,230000,1.1057600,1.1063400,1.1053000,1.1062200,12021
20160707,231500,1.1062800,1.1064700,1.1058000,1.1062400,5903
20160707,233000,1.1062400,1.1066000,1.1059000,1.1065600,5346
20160707,234500,1.1065500,1.1066700,1.1061000,1.1065300,5632
20160708,000000,1.1065400,1.1065600,1.1058000,1.1061100,7061
20160708,001500,1.1061200,1.1065600,1.1056000,1.1062200,2896
20160708,003000,1.1062400,1.1067000,1.1058000,1.1063700,2045
20160708,004500,1.1063700,1.1069000,1.1057000,1.1063400,1550
20160708,010000,1.1063400,1.1065000,1.1058000,1.1061600,3262
20160708,011500,1.1062400,1.1062900,1.1057000,1.1062100,7102
20160708,013000,1.1062400,1.1062900,1.1056000,1.1060000,5472
20160708,014500,1.1060000,1.1066400,1.1056000,1.1060100,6205
20160708,020000,1.1060300,1.1061900,1.1056000,1.1059800,9157
20160708,021500,1.1059800,1.1061900,1.1055000,1.1060300,5628
20160708,023000,1.1060300,1.1065800,1.1055000,1.1064700,5694
20160708,024500,1.1064800,1.1068600,1.1062000,1.1065100,7063
20160708,030000,1.1065300,1.1068300,1.1061000,1.1063700,5693
20160708,031500,1.1063400,1.1066200,1.1059000,1.1065600,6986
20160708,033000,1.1065300,1.1070700,1.1061000,1.1067100,8589
20160708,034500,1.1066800,1.1074300,1.1063000,1.1072300,9831
20160708,040000,1.1071900,1.1072700,1.1063000,1.1067200,8952
20160708,041500,1.1067800,1.1075300,1.1066000,1.1072400,7740
20160708,043000,1.1072600,1.1075700,1.1068000,1.1074600,8017
20160708,044500,1.1074000,1.1075700,1.1069000,1.1074900,8662
20160708,050000,1.1075000,1.1078800,1.1071000,1.1075300,10728
20160708,051500,1.1075300,1.1076500,1.1071000,1.1075900,5237
20160708,053000,1.1075500,1.1076500,1.1069000,1.1073000,8271
20160708,054500,1.1073900,1.1078100,1.1070000,1.1077300,8232
20160708,060000,1.1077300,1.1078600,1.1070000,1.1075900,7103
20160708,061500,1.1076000,1.1078300,1.1071000,1.1073400,7267
20160708,063000,1.1073500,1.1074000,1.1070000,1.1073500,4502
20160708,064500,1.1073500,1.1077500,1.1070000,1.1076900,6558
20160708,070000,1.1077200,1.1081500,1.1072000,1.1081400,9889
20160708,071500,1.1081400,1.1082800,1.1075000,1.1081800,7842
20160708,073000,1.1082200,1.1084200,1.1076800,1.1080600,8651
20160708,074500,1.1079700,1.1083400,1.1076000,1.1081100,8419
20160708,080000,1.1081100,1.1084400,1.1077000,1.1083700,8660
20160708,081500,1.1083600,1.1084600,1.1078000,1.1079900,7657
20160708,083000,1.1079000,1.1084300,1.1077000,1.1083000,6109
20160708,084500,1.1083000,1.1088500,1.1075000,1.1086900,9882
20160708,090000,1.1086900,1.1089900,1.1081000,1.1084100,10259
20160708,091500,1.1084100,1.1085200,1.1078000,1.1080700,10956
20160708,093000,1.1081200,1.1084400,1.1073000,1.1077000,13994
20160708,094500,1.1077000,1.1080500,1.1073000,1.1075300,14335
20160708,100000,1.1075400,1.1080600,1.1073000,1.1080300,13107
20160708,101500,1.1080600,1.1082000,1.1071000,1.1075300,16322
20160708,103000,1.1075300,1.1080200,1.1070000,1.1079500,15039
20160708,104500,1.1079600,1.1083400,1.1072000,1.1076900,17016
20160708,110000,1.1077000,1.1081700,1.1072000,1.1076200,15941
20160708,111500,1.1075800,1.1080000,1.1070000,1.1076000,16487
20160708,113000,1.1076400,1.1077000,1.1067000,1.1075200,16885
20160708,114500,1.1075200,1.1081100,1.1067000,1.1078600,13952
20160708,120000,1.1077700,1.1080100,1.1071000,1.1074700,14241
20160708,121500,1.1074700,1.1075400,1.1066900,1.1073200,14370
20160708,123000,1.1073300,1.1075800,1.1069000,1.1072400,14322
20160708,124500,1.1072200,1.1073600,1.1064000,1.1069500,13376
20160708,130000,1.1069500,1.1072400,1.1061000,1.1063400,15664
20160708,131500,1.1063400,1.1070000,1.1057000,1.1062200,15379
20160708,133000,1.1061300,1.1065600,1.1055000,1.1058300,15537
20160708,134500,1.1058400,1.1066500,1.1054000,1.1064200,15418
20160708,140000,1.1064100,1.1070000,1.1061900,1.1064700,12281
20160708,141500,1.1064700,1.1070900,1.1062000,1.1068900,12743
20160708,143000,1.1068900,1.1071800,1.1062000,1.1064100,12516
20160708,144500,1.1063700,1.1070000,1.1060000,1.1065300,14148
20160708,150000,1.1065000,1.1070000,1.1057000,1.1062400,15313
20160708,151500,1.1062300,1.1071800,1.1056000,1.1067400,18566
20160708,153000,1.1067200,1.1082700,1.1062000,1.1072500,21761
20160708,154500,1.1070600,1.1078000,1.1000800,1.1030200,40699
20160708,160000,1.1030200,1.1035900,1.1010000,1.1024600,40931
20160708,161500,1.1024600,1.1120500,1.1020000,1.1111900,46597
20160708,163000,1.1113400,1.1113400,1.1057600,1.1064700,50726
20160708,164500,1.1065000,1.1073000,1.1036000,1.1041600,44181
20160708,170000,1.1040800,1.1056700,1.1037000,1.1052700,32315
20160708,171500,1.1053200,1.1054300,1.1032000,1.1053700,27480
20160708,173000,1.1053700,1.1056200,1.1042000,1.1045200,26936
20160708,174500,1.1044900,1.1050000,1.1034900,1.1036900,22385
20160708,180000,1.1037300,1.1042100,1.1025000,1.1035100,27786
20160708,181500,1.1035800,1.1046600,1.1029000,1.1043500,29869
20160708,183000,1.1044000,1.1046000,1.1034000,1.1039800,22255
20160708,184500,1.1039900,1.1050000,1.1033000,1.1045200,17786
20160708,190000,1.1045200,1.1045300,1.1031000,1.1036000,17399
20160708,191500,1.1035900,1.1043600,1.1033000,1.1038500,11920
20160708,193000,1.1038100,1.1042700,1.1033000,1.1042600,10479
20160708,194500,1.1042500,1.1051200,1.1040000,1.1050200,12116
20160708,200000,1.1050900,1.1055200,1.1047800,1.1053500,11620
20160708,201500,1.1054400,1.1059400,1.1051000,1.1053100,10917
20160708,203000,1.1052800,1.1055000,1.1046000,1.1049400,10551
20160708,204500,1.1049400,1.1050700,1.1037700,1.1039800,13500
20160708,210000,1.1039200,1.1043500,1.1036000,1.1042100,10608
20160708,211500,1.1041900,1.1044900,1.1038000,1.1042600,8523
20160708,213000,1.1042200,1.1046400,1.1038900,1.1042100,10983
20160708,214500,1.1042100,1.1046100,1.1039100,1.1043600,7483
20160708,220000,1.1044000,1.1050400,1.1042000,1.1047500,11337
20160708,221500,1.1048300,1.1053800,1.1042200,1.1053800,11455
20160708,223000,1.1053800,1.1056100,1.1048900,1.1051500,7711
20160708,224500,1.1051800,1.1052200,1.1047000,1.1050600,5357
20160708,230000,1.1050300,1.1056100,1.1048000,1.1051700,10912
20160708,231500,1.1051600,1.1054300,1.1049000,1.1053000,6550
20160708,233000,1.1053100,1.1053600,1.1044800,1.1049000,5738
20160708,234500,1.1049300,1.1054500,1.1047000,1.1052000,5224
20160709,000000,1.1052300,1.1057800,1.1047000,1.1049300,5709
20160709,001500,1.1051500,1.1052600,1.1051500,1.1052600,5
20160709,004500,1.1050000,1.1050000,1.1049000,1.1049000,11
20160710,221500,1.1047000,1.1050000,1.1045000,1.1049000,34
20160710,223000,1.1049300,1.1050200,1.1045000,1.1048000,201
20160710,224500,1.1048100,1.1048100,1.1043000,1.1045000,303
20160710,230000,1.1046900,1.1048000,1.1045000,1.1047000,176
20160710,231500,1.1048200,1.1048200,1.1046000,1.1047000,67
20160710,233000,1.1048000,1.1050000,1.1045600,1.1049000,133
20160710,234500,1.1050400,1.1050400,1.1045000,1.1047000,115
20160711,001500,1.1049900,1.1052900,1.1044400,1.1046000,857
20160711,003000,1.1044700,1.1051000,1.1044700,1.1045900,772
20160711,004500,1.1046200,1.1048300,1.1044000,1.1045800,851
20160711,010000,1.1045800,1.1050600,1.1044400,1.1049800,810
20160711,011500,1.1050100,1.1053600,1.1047500,1.1050000,17016
20160711,013000,1.1050100,1.1053200,1.1044700,1.1048600,9517
20160711,014500,1.1047500,1.1052700,1.1041000,1.1044000,39747
20160711,020000,1.1044000,1.1050700,1.1043000,1.1049900,17844
20160711,021500,1.1049900,1.1052100,1.1042000,1.1045500,6321
20160711,023000,1.1045500,1.1051200,1.1043000,1.1049000,5352
20160711,024500,1.1048200,1.1052000,1.1044000,1.1047100,6337
20160711,030000,1.1047100,1.1051200,1.1039000,1.1044000,8754
20160711,031500,1.1043100,1.1047100,1.1036700,1.1038000,14452
20160711,033000,1.1038600,1.1041900,1.1036000,1.1040900,10424
20160711,034500,1.1041100,1.1043800,1.1036000,1.1038200,7056
20160711,040000,1.1038200,1.1040700,1.1032000,1.1037000,11154
20160711,041500,1.1037900,1.1043500,1.1036000,1.1041000,11324
20160711,043000,1.1040900,1.1044000,1.1035000,1.1041800,9430
20160711,044500,1.1040600,1.1046500,1.1038000,1.1045600,8600
20160711,050000,1.1045900,1.1047900,1.1041000,1.1044400,9800
20160711,051500,1.1044400,1.1052000,1.1042000,1.1052000,10901
20160711,053000,1.1051600,1.1055100,1.1047000,1.1054200,8481
20160711,054500,1.1053600,1.1054500,1.1049000,1.1052300,5915
20160711,060000,1.1052300,1.1052500,1.1047000,1.1050000,5219
20160711,061500,1.1049700,1.1055600,1.1047900,1.1053900,5645
20160711,063000,1.1053900,1.1055000,1.1048000,1.1050200,4793
20160711,064500,1.1050200,1.1050600,1.1045000,1.1048600,6196
20160711,070000,1.1048300,1.1055600,1.1046600,1.1053900,5912
20160711,071500,1.1053900,1.1054500,1.1044000,1.1047300,7453
20160711,073000,1.1046900,1.1048300,1.1043000,1.1045100,7966
20160711,074500,1.1046000,1.1049900,1.1042000,1.1047800,8965
20160711,080000,1.1047400,1.1051600,1.1043000,1.1046800,9941
20160711,081500,1.1046600,1.1047900,1.1040000,1.1045800,12521
20160711,083000,1.1044900,1.1048800,1.1040000,1.1044000,7398
20160711,084500,1.1045100,1.1047200,1.1042000,1.1046400,6658
20160711,090000,1.1046400,1.1047300,1.1041000,1.1043400,11085
20160711,091500,1.1044200,1.1050400,1.1039000,1.1050300,16535
20160711,093000,1.1049500,1.1054000,1.1044000,1.1047300,18698
20160711,094500,1.1047200,1.1047300,1.1032000,1.1042300,19873
20160711,100000,1.1041300,1.1042600,1.1031000,1.1040700,17309
20160711,101500,1.1041200,1.1043200,1.1022700,1.1025100,23647
20160711,103000,1.1024900,1.1027600,1.1017000,1.1020700,19898
20160711,104500,1.1020300,1.1030300,1.1014000,1.1029300,20880
20160711,110000,1.1030100,1.1030400,1.1022000,1.1024200,18881
20160711,111500,1.1024900,1.1040000,1.1019000,1.1037000,20081
20160711,113000,1.1036300,1.1040000,1.1028000,1.1035400,18636
20160711,114500,1.1035500,1.1040000,1.1029000,1.1034200,17167
20160711,120000,1.1034000,1.1040000,1.1023000,1.1025800,19360
20160711,121500,1.1026200,1.1027300,1.1018000,1.1022100,15781
20160711,123000,1.1022100,1.1030000,1.1018000,1.1027300,14620
20160711,124500,1.1025000,1.1033100,1.1024000,1.1029900,15123
20160711,130000,1.1029900,1.1034500,1.1028000,1.1032200,14733
20160711,131500,1.1031300,1.1035000,1.1027700,1.1030000,14771
20160711,133000,1.1030400,1.1033600,1.1026000,1.1032900,14094
20160711,134500,1.1033300,1.1050000,1.1030000,1.1044400,20568
20160711,140000,1.1044500,1.1050000,1.1038000,1.1047100,21655
20160711,141500,1.1047300,1.1051800,1.1041000,1.1044500,20843
20160711,143000,1.1044100,1.1058300,1.1041000,1.1054600,17817
20160711,144500,1.1054800,1.1060000,1.1045000,1.1047000,21687
20160711,150000,1.1047500,1.1050000,1.1040000,1.1046200,15821
20160711,151500,1.1046200,1.1055400,1.1042000,1.1049300,20867
20160711,153000,1.1049300,1.1055800,1.1042000,1.1046300,22514
20160711,154500,1.1046300,1.1050000,1.1040000,1.1045800,19975
20160711,160000,1.1045400,1.1054600,1.1040000,1.1053300,20504
20160711,161500,1.1053200,1.1074600,1.1047000,1.1067000,28543
20160711,163000,1.1067100,1.1071500,1.1059000,1.1065600,22269
20160711,164500,1.1064800,1.1070000,1.1060000,1.1066900,23913
20160711,170000,1.1067000,1.1070000,1.1059000,1.1064400,20463
20160711,171500,1.1063500,1.1070000,1.1058000,1.1060700,22783
20160711,173000,1.1060700,1.1063000,1.1053500,1.1055300,21426
20160711,174500,1.1055300,1.1060000,1.1048000,1.1052000,18128
20160711,180000,1.1052000,1.1060000,1.1043000,1.1044600,25642
20160711,181500,1.1044300,1.1047400,1.1038000,1.1045300,22540
20160711,183000,1.1045500,1.1050000,1.1038000,1.1043500,22264
20160711,184500,1.1043200,1.1046000,1.1033000,1.1036500,18278
20160711,190000,1.1036600,1.1046200,1.1033000,1.1043400,14565
20160711,191500,1.1044200,1.1050100,1.1041000,1.1048200,13551
20160711,193000,1.1048000,1.1050200,1.1043000,1.1047000,8957
20160711,194500,1.1047200,1.1053400,1.1044800,1.1052000,11662
20160711,200000,1.1051600,1.1054500,1.1047000,1.1052800,11231
20160711,201500,1.1052800,1.1056400,1.1048000,1.1051300,9442
20160711,203000,1.1051400,1.1055900,1.1048000,1.1055000,7650
20160711,204500,1.1055300,1.1058900,1.1052000,1.1058800,7122
20160711,210000,1.1058600,1.1059200,1.1052000,1.1056600,8343
20160711,211500,1.1056300,1.1059700,1.1052000,1.1057900,8601
20160711,213000,1.1058500,1.1059400,1.1053000,1.1058700,7185
20160711,214500,1.1058700,1.1062300,1.1054000,1.1058300,8512
20160711,220000,1.1058000,1.1058500,1.1053000,1.1056000,8477
20160711,221500,1.1056600,1.1059100,1.1052000,1.1059000,8297
20160711,223000,1.1058700,1.1061000,1.1052000,1.1055500,8462
20160711,224500,1.1055500,1.1063400,1.1052000,1.1061200,7678
20160711,230000,1.1061500,1.1062000,1.1055000,1.1057100,9362
20160711,231500,1.1057200,1.1057400,1.1052000,1.1056200,6451
20160711,233000,1.1056200,1.1061400,1.1053000,1.1056600,6777
20160711,234500,1.1056800,1.1059600,1.1054000,1.1058100,4372
20160712,000000,1.1058500,1.1058700,1.1054000,1.1057400,5335
20160712,001500,1.1057600,1.1060200,1.1054500,1.1056000,1554
20160712,003000,1.1057000,1.1061200,1.1053800,1.1060500,2979
20160712,004500,1.1060000,1.1061200,1.1055600,1.1060200,2773
20160712,010000,1.1059900,1.1061000,1.1053000,1.1060300,1690
20160712,011500,1.1059900,1.1063300,1.1053000,1.1057900,9073
20160712,013000,1.1057900,1.1061500,1.1054000,1.1058700,6452
20160712,014500,1.1058300,1.1061300,1.1055000,1.1060700,5630
20160712,020000,1.1060600,1.1066900,1.1056800,1.1059700,7203
20160712,021500,1.1057500,1.1060700,1.1054000,1.1058200,3689
20160712,023000,1.1058600,1.1059300,1.1055000,1.1057800,3537
20160712,024500,1.1058300,1.1058600,1.1054000,1.1058200,5106
20160712,030000,1.1058100,1.1058600,1.1051000,1.1056500,5514
20160712,031500,1.1056700,1.1060000,1.1051000,1.1056700,10434
20160712,033000,1.1056500,1.1060200,1.1053000,1.1057500,8239
20160712,034500,1.1057300,1.1058300,1.1050000,1.1052400,7636
20160712,040000,1.1053100,1.1061200,1.1050000,1.1058800,14184
20160712,041500,1.1059200,1.1061400,1.1050000,1.1053500,14360
20160712,043000,1.1053500,1.1057900,1.1050000,1.1053300,12229
20160712,044500,1.1053800,1.1061000,1.1051000,1.1059300,12489
20160712,050000,1.1059300,1.1081500,1.1056000,1.1076600,18675
20160712,051500,1.1076900,1.1078500,1.1071000,1.1075200,18094
20160712,053000,1.1074800,1.1090600,1.1072000,1.1086900,17195
20160712,054500,1.1087200,1.1091000,1.1083000,1.1088100,12659
20160712,060000,1.1088800,1.1089700,1.1083000,1.1086000,10151
20160712,061500,1.1086800,1.1087200,1.1080000,1.1083600,10672
20160712,063000,1.1083500,1.1085200,1.1074000,1.1077000,10891
20160712,064500,1.1077900,1.1080700,1.1075800,1.1078000,7774
20160712,070000,1.1078300,1.1080400,1.1074000,1.1077400,7608
20160712,071500,1.1077100,1.1078600,1.1073000,1.1073400,8463
20160712,073000,1.1075100,1.1077500,1.1071000,1.1074500,6928
20160712,074500,1.1074800,1.1077800,1.1072600,1.1076500,6433
20160712,080000,1.1076500,1.1078000,1.1071000,1.1077400,6208
20160712,081500,1.1076800,1.1077600,1.1071000,1.1075800,6900
20160712,083000,1.1075900,1.1078300,1.1073000,1.1076000,7741
20160712,084500,1.1077300,1.1083200,1.1074000,1.1082000,9129
20160712,090000,1.1081300,1.1087400,1.1080000,1.1085700,12661
20160712,091500,1.1086100,1.1090000,1.1077000,1.1085200,15938
20160712,093000,1.1086000,1.1086600,1.1078000,1.1086100,17578
20160712,094500,1.1085200,1.1086800,1.1077900,1.1082400,15696
20160712,100000,1.1082600,1.1090000,1.1079000,1.1088800,17684
20160712,101500,1.1088600,1.1111500,1.1086000,1.1110400,30360
20160712,103000,1.1110300,1.1126300,1.1108000,1.1112800,33675
20160712,104500,1.1112600,1.1122800,1.1105000,1.1110000,24944
20160712,110000,1.1110000,1.1114100,1.1100000,1.1109900,25276
20160712,111500,1.1110400,1.1122300,1.1104000,1.1108900,24324
20160712,113000,1.1108900,1.1120000,1.1105000,1.1115500,23184
20160712,114500,1.1115800,1.1120000,1.1109000,1.1118800,22529
