datetime,close,high,low,open,quoteVolume,volume,weightedAverage
2017-06-13 23:55:00,0.007475,0.00748071,0.00744122,0.00744123,3746.64357722,27.99279717,0.00747143
2017-06-14 00:00:00,0.007479,0.00748476,0.00747,0.007475,3075.9557623,23.00814748,0.00747999
2017-06-14 00:05:00,0.00743834,0.00747997,0.00741287,0.007479,2963.40299611,22.11437166,0.00746249
2017-06-14 00:10:00,0.00740081,0.0074407,0.00739961,0.00743834,5477.64808522,40.63837078,0.00741894
2017-06-14 00:15:00,0.007449,0.0074526,0.00740085,0.00742992,2216.59270591,16.44119572,0.00741732
2017-06-14 00:20:00,0.00750001,0.00750001,0.007449,0.00745,6860.61132059,51.33809899,0.00748302
2017-06-14 00:25:00,0.00750905,0.00751384,0.0075,0.00750004,3082.06038465,23.14693305,0.00751021
2017-06-14 00:30:00,0.00757048,0.00760499,0.00750905,0.00751369,28921.64493988,219.04055194,0.00757358
2017-06-14 00:35:00,0.00762532,0.00762532,0.00757049,0.0076,11707.6646627,89.1460513,0.00761433
2017-06-14 00:40:00,0.00752927,0.00762532,0.00752927,0.00762355,6804.13792447,51.46553105,0.00756385
2017-06-14 00:45:00,0.00759009,0.00760998,0.00753266,0.00753266,4699.47061717,35.62073736,0.00757973
2017-06-14 00:50:00,0.00758877,0.00758898,0.00756,0.00758898,2905.83818113,21.99592778,0.00756956
2017-06-14 00:55:00,0.00760859,0.00760859,0.00756296,0.00758877,2019.89170726,15.34293044,0.00759591
2017-06-14 01:00:00,0.00757417,0.007624,0.007571,0.00760857,5678.76129161,43.20146902,0.00760755
2017-06-14 01:05:00,0.00752999,0.00759692,0.00751281,0.00757417,5464.01293619,41.26707752,0.00755252
2017-06-14 01:10:00,0.00749,0.00752999,0.00748001,0.00752999,1840.4350157,13.79800939,0.00749714
2017-06-14 01:15:00,0.00747717,0.00749,0.00745832,0.00749,2629.90486753,19.67086172,0.00747968
2017-06-14 01:20:00,0.00742505,0.00748337,0.00742409,0.00747717,5201.94589851,38.75286172,0.00744968
2017-06-14 01:25:00,0.007477,0.00747701,0.00742412,0.00742506,2755.35688328,20.5354032,0.0074529
2017-06-14 01:30:00,0.0074768,0.007477,0.00743764,0.00746288,1505.05026757,11.23412794,0.00746428
2017-06-14 01:35:00,0.0074376,0.00747678,0.0074376,0.00745022,2533.89040828,18.89166669,0.00745559
2017-06-14 01:40:00,0.007407,0.00746999,0.007407,0.00743764,4060.90100401,30.19865434,0.00743644
2017-06-14 01:45:00,0.00739901,0.00742999,0.007398,0.007408,3194.07172184,23.64944805,0.00740416
2017-06-14 01:50:00,0.00738403,0.0074,0.00738201,0.00739901,6060.12341225,44.79572042,0.00739188
2017-06-14 01:55:00,0.007408,0.00741312,0.00738622,0.007395,2734.41583585,20.22276645,0.00739564
2017-06-14 02:00:00,0.00737919,0.00743557,0.00737919,0.00741312,5240.76684774,38.73953621,0.00739195
2017-06-14 02:05:00,0.00737908,0.00743885,0.00737,0.00738676,5527.24353769,40.85671845,0.00739187
2017-06-14 02:10:00,0.00737999,0.00743669,0.00735739,0.00737908,8193.93162732,60.62248844,0.00739846
2017-06-14 02:15:00,0.00739975,0.00742987,0.00736022,0.00737997,4629.64952165,34.18765364,0.0073845
2017-06-14 02:20:00,0.00742351,0.00742469,0.00736,0.00739999,4809.27358741,35.53724137,0.00738931
2017-06-14 02:25:00,0.00738414,0.0074247,0.00737463,0.00738401,5227.32937309,38.67512689,0.00739863
2017-06-14 02:30:00,0.00740923,0.00740939,0.00737,0.00738414,1005.22535253,7.42589128,0.00738729
2017-06-14 02:35:00,0.00739,0.00741498,0.00735669,0.00740922,3266.41895614,24.10350184,0.00737918
2017-06-14 02:40:00,0.00739897,0.00742004,0.00735667,0.00739,3946.85975558,29.18795873,0.00739523
2017-06-14 02:45:00,0.00736999,0.00739894,0.00735308,0.00739894,2239.85425543,16.51794934,0.00737456
2017-06-14 02:50:00,0.00735363,0.00736999,0.00735,0.00736999,8321.54925636,61.19251073,0.00735349
2017-06-14 02:55:00,0.00736887,0.00736999,0.00733193,0.00735363,4162.98057697,30.58513161,0.00734693
2017-06-14 03:00:00,0.0073671,0.00736885,0.00732902,0.00736878,1355.49915774,9.96316418,0.00735018
2017-06-14 03:05:00,0.00733222,0.00736699,0.00733206,0.00733206,1825.49619622,13.40228973,0.00734172
2017-06-14 03:10:00,0.00732,0.007355,0.0073,0.007355,5159.00679693,37.73540447,0.00731447
2017-06-14 03:15:00,0.00734797,0.00735488,0.0073065,0.00730655,1948.93562906,14.27517723,0.0073246
2017-06-14 03:20:00,0.00735,0.0073707,0.00732989,0.00734797,1086.70552643,7.99641926,0.0073584
2017-06-14 03:25:00,0.00739921,0.00739922,0.00735,0.00737068,2335.53338021,17.25767025,0.00738917
2017-06-14 03:30:00,0.00741995,0.007424,0.00738525,0.007399,4942.0336262,36.61700543,0.00740929
2017-06-14 03:35:00,0.0074247,0.0074247,0.00740001,0.00740001,2038.32718276,15.1253776,0.00742048
2017-06-14 03:40:00,0.00742469,0.0074247,0.00740016,0.00740016,1388.26745182,10.30353686,0.00742186
2017-06-14 03:45:00,0.00742398,0.0074247,0.00740064,0.00742468,2702.85627008,20.03507556,0.00741255
2017-06-14 03:50:00,0.00740207,0.0074247,0.00740207,0.00742398,1485.44340816,11.02793157,0.00742399
2017-06-14 03:55:00,0.00742854,0.00742999,0.00740301,0.00742396,3077.78123535,22.85012144,0.00742421
2017-06-14 04:00:00,0.00746901,0.00747457,0.00742854,0.00742999,1194.31649199,8.88746292,0.00744146
2017-06-14 04:05:00,0.007475,0.00748,0.00744461,0.00746901,2676.53385767,19.98886171,0.00746818
2017-06-14 04:10:00,0.00745961,0.00748341,0.0074596,0.00747601,2287.95416779,17.10232923,0.00747494
2017-06-14 04:15:00,0.00745961,0.00747209,0.00745215,0.00745963,518.53616446,3.86797682,0.00745941
2017-06-14 04:20:00,0.00749399,0.00749399,0.00745961,0.00747208,1156.5140113,8.64460265,0.0074747
2017-06-14 04:25:00,0.0074999,0.00749999,0.00749,0.00749399,2379.4456963,17.83492796,0.00749541
2017-06-14 04:30:00,0.00747323,0.0075,0.007453,0.0074999,3556.76248483,26.58156526,0.00747352
2017-06-14 04:35:00,0.00747298,0.0075019,0.00743004,0.00747323,4046.20607747,30.22240094,0.00746931
2017-06-14 04:40:00,0.00747642,0.0075019,0.00747298,0.00747298,2205.53037462,16.51486243,0.00748793
2017-06-14 04:45:00,0.00744656,0.00749997,0.00744642,0.00749996,1990.22955233,14.8647287,0.00746885
2017-06-14 04:50:00,0.00747629,0.00747629,0.00744664,0.00746095,1328.80456071,9.91828926,0.00746406
2017-06-14 04:55:00,0.00748,0.00748,0.007463,0.00747629,1212.53556639,9.0610221,0.00747278
2017-06-14 05:00:00,0.00750191,0.00750191,0.00748,0.00748,5387.3542242,40.38843156,0.00749689
2017-06-14 05:05:00,0.00748003,0.00750259,0.00748002,0.00750218,1704.04448642,12.75947218,0.00748775
2017-06-14 05:10:00,0.00742,0.00748007,0.00735748,0.00748007,16610.85553206,123.08266096,0.00740977
2017-06-14 05:15:00,0.00739488,0.00742,0.00737981,0.00741861,3515.4202858,26.01410537,0.00739999
2017-06-14 05:20:00,0.00737379,0.00741857,0.00736102,0.00739488,3489.76805078,25.83070643,0.00740184
2017-06-14 05:25:00,0.00737998,0.00738,0.007361,0.00738,1280.64574166,9.44575826,0.00737577
2017-06-14 05:30:00,0.00737201,0.00737997,0.007361,0.00737997,1375.48629963,10.13902514,0.00737122
2017-06-14 05:35:00,0.00737002,0.00737201,0.007361,0.00736101,1353.89511309,9.97448034,0.00736724
2017-06-14 05:40:00,0.00738,0.0073996,0.00737001,0.00737001,1950.71804719,14.42409611,0.00739424
2017-06-14 05:45:00,0.00741803,0.00741812,0.00737,0.007385,3967.69177683,29.37434633,0.00740338
2017-06-14 05:50:00,0.00742,0.00742,0.00739014,0.00741803,1000.07860036,7.41338691,0.0074128
2017-06-14 05:55:00,0.00741999,0.00742,0.00739803,0.00742,766.32819286,5.68404123,0.00741724
2017-06-14 06:00:00,0.00741,0.00742,0.0074,0.00742,416.72544619,3.08769202,0.00740941
2017-06-14 06:05:00,0.0074,0.00741,0.00738003,0.00740754,2575.62190697,19.06307013,0.00740134
2017-06-14 06:10:00,0.00739001,0.0074,0.00738001,0.007395,1183.60233712,8.74477206,0.00738826
2017-06-14 06:15:00,0.00739998,0.00740398,0.00735285,0.00738503,4846.06092393,35.76917455,0.00738108
2017-06-14 06:20:00,0.00735997,0.00738499,0.00735997,0.00737018,1893.95208539,13.94333504,0.00736203
2017-06-14 06:25:00,0.00734851,0.00738001,0.00734514,0.00736,2316.07275119,17.03008891,0.007353
2017-06-14 06:30:00,0.00734014,0.00736,0.00734014,0.00734851,1749.28570372,12.8569187,0.00734981
2017-06-14 06:35:00,0.00735994,0.00736002,0.00732004,0.007345,4721.674062,34.67798651,0.00734442
2017-06-14 06:40:00,0.00734,0.00736494,0.00733508,0.00735993,3020.76378965,22.19855937,0.00734865
2017-06-14 06:45:00,0.00734501,0.00738305,0.00733601,0.00734001,1411.28661033,10.36505824,0.0073444
2017-06-14 06:50:00,0.00737,0.007384,0.007345,0.007349,2203.72151014,16.20851409,0.00735506
2017-06-14 06:55:00,0.00735,0.00738267,0.00735,0.00737,1081.21897861,7.95895194,0.00736109
2017-06-14 07:00:00,0.00735003,0.007375,0.00735001,0.00736381,752.20897226,5.53502919,0.00735836
2017-06-14 07:05:00,0.00735,0.0073759,0.00734525,0.00735005,3008.23508926,22.1263946,0.00735527
2017-06-14 07:10:00,0.00737591,0.00737592,0.00734,0.00735,3622.79226184,26.64000912,0.00735344
2017-06-14 07:15:00,0.00737499,0.00737593,0.00734501,0.00737591,2028.31945351,14.94337669,0.00736736
2017-06-14 07:20:00,0.007375,0.0073754,0.007345,0.00737499,3595.1461305,26.46191263,0.00736045
2017-06-14 07:25:00,0.00737576,0.00746567,0.007375,0.007375,12256.32703902,90.72390059,0.0074022
2017-06-14 07:30:00,0.00739999,0.00742998,0.00736266,0.00742998,1181.36254001,8.72569302,0.00738612
2017-06-14 07:35:00,0.007374,0.00739997,0.00734972,0.00739997,2924.11774377,21.56618502,0.00737527
2017-06-14 07:40:00,0.00735201,0.00737497,0.00734,0.007374,2234.67657775,16.44826697,0.00736046
2017-06-14 07:45:00,0.00733999,0.00737,0.00731504,0.00735201,5072.24954265,37.20316479,0.00733464
2017-06-14 07:50:00,0.00734506,0.00735116,0.00731149,0.00734,4007.02291495,29.37030532,0.0073297
2017-06-14 07:55:00,0.00733,0.00734505,0.00732,0.00733635,1562.89192421,11.45565675,0.00732978
2017-06-14 08:00:00,0.00734482,0.00734486,0.00732013,0.00733,3450.13066756,25.33515539,0.00734324
2017-06-14 08:05:00,0.00732483,0.0073448,0.0073,0.00734223,2499.56338749,18.27372194,0.00731076
2017-06-14 08:10:00,0.00728,0.00732483,0.00727,0.00732483,6289.62148964,45.85233896,0.00729015
2017-06-14 08:15:00,0.00725626,0.00729988,0.0072317,0.00728,9600.42862098,69.66997007,0.00725696
2017-06-14 08:20:00,0.00725499,0.00725645,0.00723169,0.00725626,2234.10770083,16.18125898,0.00724282
2017-06-14 08:25:00,0.00722787,0.00725623,0.00722002,0.00725499,2798.40139518,20.23801754,0.00723199
2017-06-14 08:30:00,0.00725241,0.00725241,0.00722787,0.00725052,3111.53354228,22.51812103,0.00723698
2017-06-14 08:35:00,0.00730998,0.00730998,0.00725242,0.00725242,1565.51925688,11.40062494,0.00728232
2017-06-14 08:40:00,0.00734285,0.00734285,0.00730999,0.00731,1557.62531339,11.41640301,0.00732936
2017-06-14 08:45:00,0.00732007,0.00735,0.00730002,0.00734285,3850.97531308,28.19961088,0.00732271
2017-06-14 08:50:00,0.00732007,0.00732007,0.0073,0.00732007,2786.37944239,20.37798633,0.00731342
2017-06-14 08:55:00,0.00733998,0.00734,0.00732007,0.00732008,3495.82335624,25.59616268,0.00732192
2017-06-14 09:00:00,0.00734896,0.00734994,0.00734,0.00734,1212.96664142,8.90964805,0.00734533
2017-06-14 09:05:00,0.007355,0.00736999,0.00734452,0.00734896,1385.5223954,10.18462401,0.00735074
2017-06-14 09:10:00,0.00735624,0.00737939,0.00735501,0.00736996,1046.96374324,7.7102709,0.00736441
2017-06-14 09:15:00,0.007355,0.00736,0.007355,0.00736,1922.08084212,14.13859539,0.00735587
2017-06-14 09:20:00,0.00735265,0.007356,0.00735265,0.00735599,464.81024755,3.41860574,0.00735484
2017-06-14 09:25:00,0.007305,0.007355,0.00725301,0.00735265,8692.05765368,63.33164542,0.00728615
2017-06-14 09:30:00,0.00733203,0.00734467,0.00730359,0.00730359,1162.66692802,8.50158418,0.00731214
2017-06-14 09:35:00,0.00734496,0.007345,0.00731005,0.00733996,2956.20304567,21.68617532,0.00733582
2017-06-14 09:40:00,0.00734361,0.00735594,0.00726001,0.00734496,4977.1674727,36.35251163,0.00730385
2017-06-14 09:45:00,0.00728,0.00734358,0.00726015,0.00729036,5125.14580686,37.37532129,0.00729253
2017-06-14 09:50:00,0.00731003,0.00733079,0.00728,0.007302,3183.79983877,23.26951169,0.00730872
2017-06-14 09:55:00,0.00733,0.00733486,0.00731002,0.00731003,1760.40074899,12.89120595,0.00732288
2017-06-14 10:00:00,0.007325,0.00733485,0.00732,0.00733485,2330.33425247,17.07557581,0.00732752
2017-06-14 10:05:00,0.00729,0.00733,0.007271,0.00733,3931.81526903,28.67388343,0.00729278
2017-06-14 10:10:00,0.00732001,0.00733,0.00729,0.00729309,4257.60527332,31.16501802,0.00731984
2017-06-14 10:15:00,0.00732,0.00732997,0.00729703,0.00732,1760.43037592,12.87977869,0.00731626
2017-06-14 10:20:00,0.00732,0.00732222,0.00729704,0.00731999,1545.54718228,11.30827668,0.00731668
2017-06-14 10:25:00,0.00732001,0.00734496,0.00732,0.0073201,2977.9255988,21.81910078,0.00732694
2017-06-14 10:30:00,0.00730003,0.00734,0.00730003,0.00732002,2951.84913907,21.60179762,0.00731805
2017-06-14 10:35:00,0.00730849,0.00731999,0.00729801,0.00730003,1240.84342699,9.07138665,0.00731066
2017-06-14 10:40:00,0.00731895,0.00732898,0.00724874,0.00730849,8985.19275148,65.50692773,0.00729054
2017-06-14 10:45:00,0.0073104,0.00731895,0.00729405,0.00731895,1832.4232877,13.37696834,0.00730015
2017-06-14 10:50:00,0.007296,0.00732,0.00728698,0.00731336,6111.21341281,44.65827699,0.00730759
2017-06-14 10:55:00,0.00732878,0.00732892,0.00729602,0.00730186,3272.75340587,23.95723642,0.0073202
2017-06-14 11:00:00,0.00725101,0.00732877,0.007251,0.00730001,4550.86923041,33.18710804,0.00729247
2017-06-14 11:05:00,0.00732378,0.00732378,0.00727998,0.0072961,4322.05258444,31.52750104,0.00729456
2017-06-14 11:10:00,0.00731974,0.00732375,0.00727999,0.00730999,5098.76948598,37.16727801,0.00728946
2017-06-14 11:15:00,0.00731971,0.00731974,0.00728004,0.00731974,1306.44441428,9.55419717,0.00731312
2017-06-14 11:20:00,0.00731973,0.00732689,0.00730197,0.00731972,1477.18669677,10.81360939,0.0073204
2017-06-14 11:25:00,0.00730101,0.0073264,0.00730001,0.00731,1939.0893251,14.1945787,0.00732022
2017-06-14 11:30:00,0.007329,0.007329,0.00730104,0.0073264,2000.71923883,14.65709015,0.00732591
2017-06-14 11:35:00,0.00732899,0.007329,0.00730421,0.00730421,914.60409399,6.70139059,0.00732709
2017-06-14 11:40:00,0.00731531,0.007329,0.00731531,0.007329,810.88380597,5.93813689,0.00732304
2017-06-14 11:45:00,0.00730297,0.00732793,0.00730297,0.00730427,2049.39908119,14.97402369,0.00730654
2017-06-14 11:50:00,0.00730274,0.00730426,0.00727581,0.00730426,2222.80424502,16.18986435,0.00728353
2017-06-14 11:55:00,0.007305,0.00731585,0.00727318,0.00727828,3523.50662339,25.69155607,0.00729147
2017-06-14 12:00:00,0.00729998,0.00731,0.00727515,0.007305,1281.1140102,9.35006626,0.00729838
2017-06-14 12:05:00,0.00725419,0.00729996,0.00722,0.00728,7627.36809386,55.24882253,0.00724349
2017-06-14 12:10:00,0.00720488,0.00725998,0.00720488,0.00725419,10018.78612686,72.32972273,0.0072194
2017-06-14 12:15:00,0.00719,0.00721,0.00718009,0.00721,6626.43676513,47.64479866,0.0071901
2017-06-14 12:20:00,0.00715426,0.0072,0.00715425,0.00719,18413.61378356,131.926074,0.00716459
2017-06-14 12:25:00,0.00714456,0.00717857,0.00706098,0.00715426,20614.2223056,146.89821657,0.00712606
2017-06-14 12:30:00,0.00714459,0.00714459,0.00705783,0.00714456,16358.06994878,116.29702052,0.00710945
2017-06-14 12:35:00,0.00717552,0.00718982,0.00713,0.00713102,5289.20621272,37.85868303,0.00715772
2017-06-14 12:40:00,0.0071943,0.00720913,0.00715001,0.00717,2623.66624238,18.86099803,0.00718879
2017-06-14 12:45:00,0.00718472,0.00720912,0.00716555,0.00719501,2165.55398511,15.56704279,0.00718848
2017-06-14 12:50:00,0.007185,0.00720987,0.00718472,0.00718472,3355.92340019,24.13456666,0.00719163
2017-06-14 12:55:00,0.00719339,0.00719439,0.00718,0.007185,1465.36256779,10.5331241,0.00718806
2017-06-14 13:00:00,0.007189,0.007194,0.00716259,0.007194,2286.66924476,16.42639841,0.00718354
2017-06-14 13:05:00,0.007215,0.00721626,0.00718901,0.00718901,1710.52840804,12.32880089,0.00720759
2017-06-14 13:10:00,0.00721508,0.00723514,0.00721343,0.007215,3233.74869835,23.36579483,0.0072256
2017-06-14 13:15:00,0.00716001,0.00722197,0.00714124,0.00722197,4628.76165366,33.22065198,0.007177
2017-06-14 13:20:00,0.00708457,0.00719991,0.00705581,0.00716001,13537.41325536,96.095772,0.00709853
2017-06-14 13:25:00,0.00709999,0.007139,0.00705,0.007139,10577.75383013,74.79621708,0.00707108
2017-06-14 13:30:00,0.00708885,0.00709999,0.00705,0.00709999,9870.65906298,69.73112084,0.00706448
2017-06-14 13:35:00,0.00709998,0.00711051,0.00705,0.00707,8808.17861579,62.35216991,0.00707889
2017-06-14 13:40:00,0.00709999,0.00713998,0.00706501,0.00709998,15631.48801923,110.96655562,0.00709891
2017-06-14 13:45:00,0.00711,0.00717982,0.00709999,0.0071,8099.82173712,57.82925107,0.00713957
2017-06-14 13:50:00,0.00713992,0.00713994,0.00709,0.00710072,5637.73605495,40.10435586,0.00711355
2017-06-14 13:55:00,0.00715199,0.007152,0.00712567,0.00713992,3745.58536566,26.74453882,0.00714028
2017-06-14 14:00:00,0.00712766,0.00715482,0.00712759,0.00715199,3353.6990959,23.97330703,0.00714831
2017-06-14 14:05:00,0.00714999,0.00717426,0.00712766,0.00712766,2252.67105996,16.10584171,0.00714966
2017-06-14 14:10:00,0.00716993,0.00717,0.00714999,0.00714999,3446.05520251,24.66191945,0.00715656
2017-06-14 14:15:00,0.0071885,0.00719,0.00715505,0.00717,2890.65766697,20.74205391,0.00717554
2017-06-14 14:20:00,0.00715002,0.00719,0.00713085,0.0071885,5909.1418411,42.33523272,0.00716436
2017-06-14 14:25:00,0.00711505,0.00717795,0.00710501,0.00715558,7963.6379362,56.76897046,0.00712852
2017-06-14 14:30:00,0.00716325,0.00716326,0.00711505,0.00712,6297.20353117,44.89686011,0.00712965
2017-06-14 14:35:00,0.00714,0.00717788,0.00711,0.00713991,8052.69186483,57.53699184,0.00714506
2017-06-14 14:40:00,0.00713794,0.00715998,0.00710934,0.00713564,4589.10042884,32.72338105,0.00713067
2017-06-14 14:45:00,0.00713999,0.00716,0.007118,0.00713219,2811.41513859,20.11016353,0.00715303
2017-06-14 14:50:00,0.00715035,0.00716,0.00714,0.00714934,1361.66548209,9.73481659,0.00714919
2017-06-14 14:55:00,0.00717201,0.00717504,0.00714,0.00715035,1422.15991328,10.17858517,0.00715713
2017-06-14 15:00:00,0.00722246,0.00722246,0.00717504,0.00717504,4040.84476859,29.09666742,0.00720063
2017-06-14 15:05:00,0.00723517,0.00723517,0.0072,0.00721,2696.14484393,19.45467149,0.00721573
2017-06-14 15:10:00,0.00723522,0.00724114,0.00721057,0.00723517,3337.19392056,24.11022805,0.0072247
2017-06-14 15:15:00,0.00725394,0.00725394,0.00721645,0.00723522,1715.58620623,12.42367722,0.00724165
2017-06-14 15:20:00,0.00723146,0.00727385,0.00721645,0.00722203,5529.16366061,40.09497148,0.00725154
2017-06-14 15:25:00,0.00721001,0.00722584,0.0072,0.00722,1831.07855066,13.204984,0.00721158
2017-06-14 15:30:00,0.007222,0.00724089,0.00721003,0.00722,1007.03877557,7.27802026,0.00722714
2017-06-14 15:35:00,0.0072,0.0072623,0.0072,0.007222,3152.90222206,22.78430669,0.00722645
2017-06-14 15:40:00,0.00719999,0.00723449,0.00719999,0.00723449,1430.15149361,10.31175176,0.00721025
2017-06-14 15:45:00,0.0072,0.00722962,0.00718004,0.00721002,3271.35991759,23.52411636,0.00719092
2017-06-14 15:50:00,0.00720997,0.00720999,0.00718003,0.00718555,1465.54532086,10.54523346,0.00719543
2017-06-14 15:55:00,0.00720985,0.00721003,0.00718117,0.0072,2426.20885551,17.46508943,0.00719851
2017-06-14 16:00:00,0.0072,0.00720986,0.00719999,0.00720984,1226.48279974,8.8323887,0.00720139
2017-06-14 16:05:00,0.00720986,0.00720986,0.0071928,0.00720001,3477.4840405,25.04454344,0.00720191
2017-06-14 16:10:00,0.00720997,0.00721999,0.00719281,0.00720985,685.27836831,4.9361911,0.00720319
2017-06-14 16:15:00,0.00719604,0.007228,0.007196,0.00720997,1064.54683891,7.66400715,0.00719931
2017-06-14 16:20:00,0.007196,0.00722794,0.00719543,0.00719604,1246.39353216,8.98062146,0.00720528
2017-06-14 16:25:00,0.007229,0.00723999,0.00719281,0.00722419,4844.76494805,34.97451294,0.00721903
2017-06-14 16:30:00,0.00721279,0.00722999,0.00719965,0.00722899,2097.61513025,15.153085,0.00722395
2017-06-14 16:35:00,0.00721338,0.00723,0.00719,0.00721279,3805.25885596,27.45033208,0.00721378
